"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"CTB-191K22.5";0.44762729260244;0.000238751259724317;0;0;1
"ZSCAN5B";0.44762729260244;0.000141786132244114;0;0;1
"TMPRSS6";0.44762729260244;4.40768420113689e-05;0;0;1
"EFCAB6-AS1";0.44762729260244;2.10793546028516e-05;0;0;1
"CH507-513H4.4";0.44762729260244;1.32360201679916e-05;0;0;1
"RP11-303E16.5";0.447695522795374;-0.00249636960559562;0.008;0.007;1
"FMN1";0.448174995374135;-0.00256326522796345;0.011;0.009;1
"TCF7L1";0.448232865429089;-0.0579353275718508;0.312;0.296;1
"MYCBPAP";0.448478497392552;-0.00423538624161282;0.006;0.007;1
"LRFN5";0.448518607705297;0.00103304644716039;0.003;0.002;1
"FZD9";0.448530447080254;-0.00241707007668373;0.017;0.015;1
"RSPO2";0.44866060594701;0.000682603048818748;0.003;0.002;1
"ADORA2B";0.44885754833525;-0.0057315849845326;0.037;0.034;1
"RASGEF1C";0.449041662068521;-0.00132330531087861;0.009;0.008;1
"KRT23";0.44926830787756;-0.0019066571670402;0.007;0.006;1
"CEL";0.449339104349233;0.000927689512813955;0.009;0.008;1
"SERF1B";0.449370979835937;0.000503183383457334;0.003;0.002;1
"AC000068.9";0.449370979835937;0.000322738256881503;0.003;0.002;1
"NPAS4";0.449513131125918;0.000148184340392253;0.003;0.002;1
"KIAA2022";0.449650297787388;0.00107236871523166;0.008;0.007;1
"RP11-250B2.6";0.449690856091871;-4.27710140804031e-05;0.003;0.002;1
"FABP3";0.449867034137717;-0.0274856232451376;0.147;0.138;1
"MAFA-AS1";0.450242651266514;-0.00351423602833337;0.007;0.008;1
"LINC01551";0.4502636732821;-0.0352275391486009;0.061;0.063;1
"TMEM45B";0.450295418871519;8.86756708734517e-05;0.003;0.002;1
"IGFBP4";0.450641584782483;-0.0460357556375318;0.295;0.271;1
"TSPAN1";0.450660391979977;-0.00118023376050575;0.002;0.003;1
"BAIAP3";0.45072955789693;-0.000272187689462921;0.008;0.007;1
"RP11-771K4.1";0.450750139826415;-0.00691617733336754;0.05;0.047;1
"SLC12A7";0.450881662826127;-0.0158319895628767;0.064;0.059;1
"FAT4";0.450994305994101;-0.000521610681045616;0.008;0.007;1
"MSC";0.451114089169976;-0.000603584020144419;0.003;0.002;1
"FKBP8";0.451293779566655;-0.0233807827893315;0.926;0.884;1
"ABCC8";0.451322999593599;-0.00256847756836577;0.002;0.003;1
"CFAP45";0.451838741932688;-0.00175984036490436;0.002;0.003;1
"CTC-529I10.1";0.452023016353227;-0.00144913107619143;0.002;0.003;1
"ARHGAP40";0.452023016353227;-0.00120935528054461;0.002;0.003;1
"TRMO";0.452165997641575;-0.00718946644772916;0.037;0.035;1
"RP11-596D21.1";0.452207333250173;-0.00124074326408244;0.002;0.003;1
"LINC00504";0.45228107190066;-0.00121610169805228;0.002;0.003;1
"RP11-680F8.3";0.45257609444318;-0.00110576993954851;0.002;0.003;1
"TDRP";0.453367899512135;-0.0359576049297682;0.202;0.186;1
"FAM13A-AS1";0.453461814037284;-0.000583462940944674;0.002;0.003;1
"ENTPD1";0.453740675932468;-0.00213596865542822;0.014;0.013;1
"APBA1";0.453784784766195;-0.00145924786802133;0.008;0.007;1
"RRAS";0.453978325566027;-0.0207919786379999;0.107;0.1;1
"LPP-AS2";0.453995254432032;-0.000631669210275439;0.006;0.005;1
"RP13-977J11.2";0.454324073969567;-0.00872474759533821;0.022;0.024;1
"ELF5";0.454563185377665;-0.000997728121640715;0.006;0.005;1
"LA16c-OS12.2";0.454763216198453;-0.0010890177848306;0.008;0.007;1
"CTD-3131K8.2";0.455063983669646;-0.0055688005328895;0.035;0.033;1
"MADCAM1";0.455123458574192;-0.00617475908415587;0.031;0.029;1
"VGLL3";0.456083115601702;-0.000602348413499747;0.01;0.009;1
"RP11-661A12.5";0.456458327938857;0.000737172516561732;0.003;0.002;1
"RP1-8B1.4";0.456569523294772;0.000333587587504733;0.003;0.002;1
"KCNAB3";0.456592918517932;-0.00192834077973985;0.012;0.01;1
"RP3-325F22.5";0.456717807450585;0.000168364949399397;0.003;0.002;1
"ADAMTSL2";0.456754882717921;0.000481129149244805;0.003;0.002;1
"SGK2";0.456754882717921;0.000914441710641741;0.003;0.002;1
"CTD-2245F17.3";0.456791959676485;0.000685415931442819;0.003;0.002;1
"SCN8A";0.457055285216646;-0.00489451716213773;0.017;0.019;1
"SP100";0.457088636221775;0.000320263489416644;0.003;0.002;1
"GNGT2";0.457088636221775;0.000362507147050344;0.003;0.002;1
"RFTN1";0.457100076282333;-0.00173542669248817;0.006;0.005;1
"CTC-251D13.1";0.457171318491622;-0.000784579218845937;0.006;0.005;1
"CTD-2145A24.5";0.457348316960101;0.000256240436241523;0.003;0.002;1
"SEMA3F-AS1";0.457533853909981;0.000257620614239365;0.003;0.002;1
"LMTK2";0.457709487019217;-0.00722003438372301;0.024;0.022;1
"LMNTD2";0.457820010913724;-0.00236869173590432;0.014;0.015;1
"TRPM6";0.458276424111356;1.13645781559422e-05;0.003;0.002;1
"MGAT4A";0.458396645239764;-0.00315460913193947;0.025;0.023;1
"CDC37L1-AS1";0.458609837573353;-0.0036275289463644;0.024;0.022;1
"RP11-923I11.6";0.45868512567199;-0.000848562324644956;0.003;0.002;1
"ALDH3A1";0.458722290488435;-0.000999834101266395;0.003;0.002;1
"RP11-430G17.3";0.45874261177339;-0.00229560294459241;0.012;0.01;1
"SLC38A4";0.458959938496509;-0.00143909673217695;0.005;0.004;1
"HCG23";0.459083897369538;-0.00187902909822324;0.01;0.009;1
"EVC";0.459131123072116;0.00136971910579161;0.006;0.005;1
"CYB561D1";0.459344961384535;-0.00568371563151671;0.026;0.023;1
"ADIRF";0.459488102407007;-0.00142129727794335;0.005;0.004;1
"C11orf71";0.459900330335643;-0.00987223645849914;0.051;0.048;1
"CTD-2020K17.1";0.460211404282357;-0.00176128284604236;0.005;0.004;1
"AC078883.3";0.460217107148448;-0.00196200685056459;0.003;0.004;1
"SCARF2";0.460975144074481;0.000698989928866633;0.009;0.008;1
"N6AMT1";0.461129271144181;-0.0108486445103081;0.075;0.071;1
"IRX3";0.46128096068506;-0.0106194281410892;0.067;0.062;1
"LAMP5";0.461620691601775;-0.0648377906202213;0.302;0.28;1
"TULP1";0.461748801827488;-0.0130774120150269;0.041;0.038;1
"RBM25";0.461753377901079;-0.026169200792397;0.695;0.631;1
"NIFK-AS1";0.462049394400062;-0.035432639534227;0.162;0.151;1
"CRX";0.462062622721423;-0.00878218556533733;0.02;0.018;1
"RP11-31F15.2";0.462235430843458;-0.00118415165984768;0.008;0.007;1
"BBX";0.462590183698612;-0.0654007789695764;0.576;0.522;1
"NME2";0.46262139780806;-0.0440400761296777;0.161;0.159;1
"CASC2";0.462836694550875;-0.00153428549495722;0.012;0.01;1
"CTD-2165H16.4";0.463289766681995;-0.00171896167020574;0.008;0.007;1
"PRKCG";0.463384234124116;-0.0050668602416817;0.039;0.036;1
"RP4-564F22.5";0.463432819761106;0.00144859272251568;0.005;0.004;1
"TNFRSF12A";0.463434121421837;-0.0765635028120142;0.397;0.381;1
"PPP1R3B";0.463474654100466;-0.0188843559550866;0.129;0.121;1
"LGALS7B";0.463610299874527;0.000963940198429788;0.006;0.005;1
"ZNF404";0.463682938392428;-0.00522279859163505;0.014;0.015;1
"CBWD7";0.463922586099043;-0.0106498659307496;0.061;0.057;1
"SEZ6";0.46416682662292;-0.00296483420254093;0.023;0.021;1
"SOX2";0.464307989275021;-0.0107347146526702;0.929;0.901;1
"RP11-97C16.1";0.46461183308768;-0.00111817836650549;0.027;0.025;1
"RP11-624L4.1";0.464720204518978;0.000697137576637301;0.003;0.002;1
"CTD-3064M3.7";0.464836597099118;0.000210970956240609;0.003;0.002;1
"TCTEX1D1";0.464875398228605;0.00013247246682893;0.003;0.002;1
"PCDHGA2";0.464875398228605;0.000388356137860913;0.003;0.002;1
"RP3-337H4.9";0.464944220274827;0.000252045637437684;0.005;0.004;1
"FLJ46066";0.465058399379466;0.000700123195032225;0.005;0.004;1
"LINC01338";0.465069430893551;9.78754075493153e-05;0.003;0.002;1
"OXGR1";0.465108242829533;0.000268033484815476;0.003;0.002;1
"DNHD1";0.465134752698284;-0.0052162220208967;0.012;0.013;1
"CEBPA-AS1";0.465148643050806;-0.00596445143591452;0.027;0.025;1
"TTC7A";0.465189322211015;-0.0067866628425322;0.028;0.025;1
"CHDH";0.465325970173008;-0.0099096153088903;0.055;0.052;1
"GOLGA6L2";0.465341152260231;0.000241642837108824;0.003;0.002;1
"RP11-647K16.1";0.465379976800467;-5.27233155518296e-05;0.003;0.002;1
"RHEB";0.465422954209019;-0.0233717584874717;0.84;0.78;1
"LCORL";0.465459708037655;-0.042849769504906;0.177;0.164;1
"SGPP2";0.465543834470442;0.000631822855899257;0.005;0.004;1
"VCX2";0.465768321208089;0.000251441043606616;0.003;0.002;1
"GRM4";0.465814784359788;-0.0201036385983961;0.082;0.076;1
"LINC00548";0.466001414237323;-0.00010506809727557;0.003;0.002;1
"UBASH3B";0.466282016876302;-0.0017391657389596;0.017;0.016;1
"AK8";0.466299828120199;-0.00192037570051789;0.009;0.008;1
"CXCL5";0.466312305692195;-0.000714567926434494;0.003;0.002;1
"C6orf118";0.466397729671388;-0.00347914167997983;0.016;0.015;1
"PENK";0.466555864667643;-0.00196023111035673;0.002;0.002;1
"CTD-2168K21.2";0.46675830818868;-0.0038183294704873;0.012;0.013;1
"EVA1A";0.466810081081797;-0.00263925097041262;0.018;0.017;1
"AC004878.2";0.466885795617018;-0.00223112676934658;0.002;0.002;1
"AC068499.10";0.46692704608405;-0.00230625870386451;0.002;0.002;1
"C6orf106";0.467100450881907;-0.0346298742360572;0.17;0.158;1
"TLDC2";0.467144904522489;-0.000701716855509563;0.005;0.004;1
"SLCO4C1";0.467307766416414;-0.00230106185447463;0.013;0.011;1
"AC104654.2";0.467504764846627;-0.00104976290080466;0.002;0.002;1
"RP11-158K1.3";0.467669900092644;-0.00134532248634168;0.002;0.002;1
"CLEC4D";0.467793772737199;-0.0011923007147008;0.002;0.002;1
"CYP4V2";0.467847055476979;-0.0044547487514815;0.007;0.008;1
"RP1-140A9.1";0.468000267537784;-0.00114146627751228;0.002;0.002;1
"PRRC2B";0.468201334535261;-0.0483355480106236;0.371;0.336;1
"EHBP1L1";0.46860266030819;-0.00548939646215006;0.026;0.024;1
"NMU";0.468679894162664;-0.031375574842884;0.164;0.153;1
"OTX2-AS1";0.468785408078023;-0.000824843326732847;0.002;0.002;1
"PDPR";0.468787582174862;-0.031057677961335;0.144;0.134;1
"TNFRSF18";0.468803497295882;-0.00197140489143365;0.003;0.003;1
"MIR503HG";0.468894648580708;-0.00342496947547188;0.016;0.018;1
"ATP6V1G1";0.468977324027467;-0.00180229357176209;0.951;0.918;1
"LINC00941";0.469180535235425;-0.00154375071604175;0.01;0.009;1
"NLRP2";0.469513032102937;-0.00115402176431457;0.003;0.003;1
"MSLN";0.469746101189269;0.000109979622559229;0.006;0.005;1
"SMPDL3A";0.47007405645879;-0.0048001265493361;0.021;0.019;1
"AC008753.4";0.470265265702854;-0.00366155540152762;0.009;0.01;1
"SUPT4H1";0.470747134578829;-0.0326889374570187;0.814;0.759;1
"TSKS";0.470764142211879;1.05564083553705e-05;0.006;0.005;1
"PAQR6";0.470934198054646;-0.00529406115160278;0.046;0.043;1
"SORCS1";0.471140554060121;-0.0135799984503504;0.042;0.039;1
"TMEM263";0.471614358418942;-0.0322321566539493;0.116;0.108;1
"RP4-773N10.4";0.471757942239823;-0.00635355266869529;0.038;0.035;1
"PLD1";0.471978978691585;-0.00263226155405074;0.005;0.006;1
"LRRC26";0.471992700961159;-0.00034254566418452;0.015;0.013;1
"DDX26B-AS1";0.472411175984839;0.000485697715657003;0.002;0.002;1
"AC100830.3";0.472744930338074;-0.0273503250497759;0.132;0.123;1
"NPL";0.472820339335009;-0.00298675031135856;0.02;0.018;1
"WDR72";0.472874610824598;-0.013722814345405;0.073;0.068;1
"RP1-267L14.6";0.473062325373498;-6.65278746610565e-05;0.002;0.002;1
"RP11-62H20.1";0.473103038602661;0.000310549588667384;0.002;0.002;1
"AC008746.12";0.473157807470735;0.000760614552727044;0.01;0.009;1
"OTOF";0.473184470844896;8.23476637835403e-05;0.002;0.002;1
"UGT2B7";0.473184470844896;-0.000144678759570111;0.002;0.002;1
"DBH-AS1";0.473184470844896;7.50402059509539e-05;0.002;0.002;1
"CRACR2B";0.473188595295845;-0.0363343543368841;0.126;0.127;1
"PARD6G-AS1";0.473783342372115;-0.00895243246784785;0.035;0.033;1
"ABCC2";0.473824284800763;0.000331727571708081;0.004;0.004;1
"RP11-522B15.3";0.474080734303825;-0.000712016542514693;0.002;0.002;1
"ADGRB3";0.474388180567602;0.000443226127108835;0.007;0.006;1
"NFKB2";0.474482412102855;-0.00968271597706452;0.054;0.05;1
"SLC18A2";0.474499039759204;-0.00120670091611952;0.006;0.005;1
"DUSP15";0.474521328292161;-0.0276510843762119;0.056;0.058;1
"ANXA4";0.474602441585435;-0.0225044072296866;0.077;0.072;1
"ROMO1";0.474881254676082;-0.0107494348036579;0.868;0.815;1
"FAXDC2";0.475011508286358;-0.0137208237176708;0.037;0.039;1
"UBXN10-AS1";0.475061455087816;-0.000472605974641916;0.004;0.004;1
"PTGES";0.475381844938833;-0.0133973908133415;0.037;0.034;1
"ZNF316";0.475410571710236;-0.0151561994500053;0.05;0.047;1
"FAM96A";0.475689055537168;-0.0522434558959051;0.681;0.62;1
"AP000230.1";0.475857714121819;-0.000962950814257978;0.004;0.004;1
"TTC39A";0.475893417134835;-0.00368267143434634;0.015;0.013;1
"HN1";0.47621749485068;-0.00711349875271328;0.914;0.88;1
"HIST1H4E";0.476369172604406;-0.0043650699747274;0.019;0.018;1
"DACT1";0.476613245635615;-0.00483082035812408;0.012;0.014;1
"SNTG1";0.476954578224779;-0.00227047137679243;0.011;0.01;1
"MSS51";0.477156887835834;-0.00145122300960956;0.004;0.004;1
"TNXB";0.477215564232441;-0.000713169680827342;0.011;0.01;1
"MYOCD";0.477275090728121;-0.000612308601627394;0.004;0.004;1
"ZNF324";0.477312731356442;-0.0118335517173643;0.058;0.055;1
"LINC01503";0.477443498475438;-0.0118800511207787;0.058;0.054;1
"GPR68";0.477777631747106;-0.00132226872168564;0.004;0.004;1
"PPP3CC";0.478079106208694;-0.00815732335327089;0.035;0.032;1
"HSPA12A";0.478119088879795;-0.00457797716663134;0.025;0.023;1
"SEPSECS";0.478153060565684;-0.00285802093466211;0.017;0.015;1
"LINC01481.1";0.478625456778453;-0.00269286172906797;0.003;0.004;1
"H1FX";0.478700334582574;-0.0526153137451033;0.822;0.753;1
"CDKN2D";0.478744992164519;-0.0129720269940986;0.065;0.061;1
"RASAL1";0.479026776239195;-0.000408828821876324;0.007;0.006;1
"RIMS4";0.479155303683063;-0.00613312870250578;0.04;0.037;1
"XKR4";0.47923630443392;-0.00264748883373003;0.017;0.015;1
"RP5-1159O4.2";0.4796734775428;-0.00229626738771039;0.003;0.004;1
"RP11-967K21.1";0.479728929240082;0.000750862432291654;0.002;0.002;1
"PSD2";0.480002219243593;-0.00292066184822995;0.003;0.004;1
"NFIL3";0.480136325697045;-0.00322290486433359;0.028;0.025;1
"RP11-53B5.1";0.480158806046366;-0.00211132274101579;0.003;0.004;1
"DNAH2";0.480199510221872;0.000993561178090062;0.002;0.002;1
"SHANK2";0.480558823621891;-0.0109804700858808;0.052;0.049;1
"ABCG4";0.480798795230674;3.23153611966162e-05;0.002;0.002;1
"ABALON";0.480824625887203;-0.00144433491322579;0.001;0.002;1
"NPIPB15";0.480965956909861;-0.00192311601808603;0.001;0.002;1
"AC004540.5";0.48105152431821;-0.00820580668307945;0.045;0.042;1
"MT1A";0.481107310552405;-0.00230397317817188;0.001;0.002;1
"MFSD6L";0.481192977035512;-0.000412216613788742;0.003;0.004;1
"ENTPD3";0.481201558878893;-0.00128927697569691;0.001;0.002;1
"RP11-379F4.6";0.481269947666177;-0.000388211723462191;0.002;0.002;1
"ACSS2";0.48127040695686;-0.0170535243110449;0.06;0.062;1
"SPG20-AS1";0.481441338117032;-0.000723235250063499;0.002;0.002;1
"CTD-2525I3.2";0.481441338117032;-0.000297003825306015;0.002;0.002;1
"RP11-130C19.3";0.481767259861529;-0.000504786954967744;0.001;0.002;1
"RP11-78O7.2";0.48181441793487;-0.000717581228164714;0.001;0.002;1
"RP11-15E18.1";0.481861578519079;-0.000786182386208488;0.001;0.002;1
"GJA3";0.48195590721956;-0.000804711061780356;0.001;0.002;1
"LL09NC01-251B2.3";0.482003075335558;-0.00114433335772803;0.001;0.002;1
"TMEM132D";0.482250640529769;-0.000688777790339615;0.006;0.005;1
"UBOX5";0.482366375429736;-0.00806714950035477;0.033;0.03;1
"DMRTA2";0.482489042178454;-5.52242620342897e-05;0.02;0.018;1
"PDF";0.482616489233123;-0.000615377326318986;0.001;0.002;1
"RORA-AS1";0.48285795864892;0.000285914165436971;0.004;0.003;1
"RP11-33H15.1";0.483009860992283;5.35394556291516e-05;0.004;0.003;1
"CDH10";0.483021531587647;-0.00219382975720816;0.009;0.007;1
"AC021224.1";0.483192178056666;0.000664497697380297;0.004;0.003;1
"SYBU";0.48325295871379;-0.000159309817334686;0.004;0.003;1
"AHNAK2";0.48326322521011;0.0014559873772401;0.008;0.007;1
"RPL7";0.483371466516512;-0.0104186224731837;1;1;1
"SARDH";0.483415723353299;-0.00301431538058909;0.014;0.012;1
"MORN3";0.483621552359734;-0.0117991863527975;0.056;0.052;1
"LRRC73";0.484140585211336;-6.93724567782713e-05;0.01;0.008;1
"SNX3";0.484159091171457;-0.00544469474097165;0.85;0.789;1
"PIM1";0.484260606682925;-0.0482652914828098;0.282;0.26;1
"DAB2";0.484992397176557;-0.0159592376202878;0.04;0.037;1
"C1orf220";0.485047854128214;-0.000259023522352083;0.004;0.003;1
"RP11-295H24.4";0.485658063244874;-0.00192406902705927;0.004;0.004;1
"RP11-774O3.3";0.485917558223676;-0.000678252979558227;0.01;0.008;1
"RP4-605O3.4";0.486121257408365;-0.00497191114451481;0.03;0.028;1
"SUSD4";0.486329941242063;-0.00183557197436625;0.018;0.016;1
"CTD-2516F10.2";0.48639192553458;-0.00118471250374991;0.001;0.001;1
"CLDN14";0.48639192553458;-0.000852588007328173;0.001;0.001;1
"AC009299.2";0.48646077311217;-0.00129385964417561;0.001;0.001;1
"RP11-290D2.3";0.48646077311217;-0.00094377461804133;0.001;0.001;1
"PRC1-AS1";0.48646077311217;-0.00129734476514709;0.001;0.001;1
"CD53";0.486480265853735;-0.00047642134892549;0.004;0.003;1
"RP5-1065P14.2";0.486529625957472;-0.00112106552754736;0.001;0.001;1
"SPATA3-AS1";0.486529625957472;-0.000528247139844293;0.001;0.001;1
"SLC6A20";0.486529625957472;-0.000502294058423396;0.001;0.001;1
"RP11-584P21.2";0.486529625957472;-0.000795538442936297;0.001;0.001;1
"RP4-754E20--A.5";0.486529625957472;-0.00111101018793045;0.001;0.001;1
"RP11-699L21.1";0.486598484070057;-0.000632497745698702;0.001;0.001;1
"P2RX3";0.486598484070057;-0.00077414359471923;0.001;0.001;1
"MS4A6A";0.486598484070057;-0.0006288084914833;0.001;0.001;1
"KB-1507C5.4";0.486667347449497;-0.00080272398265383;0.001;0.001;1
"RP11-469N6.1";0.486667347449497;-0.000448824135816807;0.001;0.001;1
"RP11-1260E13.2";0.486667347449497;-0.000885995487131623;0.001;0.001;1
"FAM66A";0.486736216095362;-0.000660717351429231;0.001;0.001;1
"TMEM262";0.486736216095362;-0.000502767100874046;0.001;0.001;1
"KLHL10";0.486736216095362;-0.000335339607862633;0.001;0.001;1
"AC005253.4";0.486736216095362;-0.000679280635024828;0.001;0.001;1
"CTB-113P19.4";0.486805090007221;-0.000673403216459869;0.001;0.001;1
"CTC-479C5.10";0.486805090007221;-0.000495688137030416;0.001;0.001;1
"DNAH17";0.486805090007221;-0.000350215150425682;0.001;0.001;1
"HIGD2A";0.486843826459773;-0.0234587105645856;0.935;0.892;1
"RP4-613A2.1";0.486873969184647;-0.000419305753487516;0.001;0.001;1
"POTEE";0.486873969184647;-0.000744989094044586;0.001;0.001;1
"AC092171.2";0.486873969184647;-0.000824421944920012;0.001;0.001;1
"KRTAP5-AS1";0.486873969184647;-0.00051749873361155;0.001;0.001;1
"RP11-7F17.5";0.486873969184647;-0.000755515912192314;0.001;0.001;1
"CALML6";0.486942853627207;-0.000265625641481663;0.001;0.001;1
"ZFPM2";0.486942853627207;-0.000464309635869944;0.001;0.001;1
"RP4-742J24.2";0.486942853627207;-0.000537421710364618;0.001;0.001;1
"ADGRE1";0.486942853627207;-0.000285418761414508;0.001;0.001;1
"CPA4";0.487011743334473;-0.000349563725697545;0.001;0.001;1
"TAF7L";0.487011743334473;-0.000397986007954807;0.001;0.001;1
"HTRA4";0.487011743334473;-0.000764683844935654;0.001;0.001;1
"CCDC183-AS1";0.487011743334473;-0.00036971714300638;0.001;0.001;1
"CTD-2213F21.2";0.487011743334473;-0.000508249258452942;0.001;0.001;1
"RP11-445O3.3";0.487080638306014;-0.000408161737338975;0.001;0.001;1
"ZEB2-AS1";0.487097545255777;-0.000806866270965543;0.007;0.006;1
"GPR78";0.487149538541399;-0.000311247310867217;0.001;0.001;1
"FAM9B";0.487149538541399;-0.000137395761277894;0.001;0.001;1
"BTK";0.487149538541399;-0.000324594085354853;0.001;0.001;1
"RP11-356O9.1";0.487149538541399;-0.000158243841406031;0.001;0.001;1
"RP11-841O20.2";0.487154902244263;-0.0112477388073383;0.039;0.036;1
"CH25H";0.487218444040198;-6.18100875383089e-05;0.001;0.001;1
"TP73";0.487244944872417;-0.00310184516770723;0.023;0.025;1
"KIFC3";0.487268818012922;-0.00193064600276247;0.017;0.015;1
"RAC2";0.487296643967756;-0.00212962955942827;0.004;0.004;1
"CTD-2619J13.14";0.487306290209217;0.000871094346275152;0.002;0.001;1
"RP11-399K21.14";0.487441713048479;0.00081704978794082;0.002;0.001;1
"DAND5";0.487441713048479;0.000560289051757225;0.002;0.001;1
"CDYL2";0.487458378955394;-0.00215537573342459;0.013;0.012;1
"NR2F2-AS1";0.487476004671504;-0.00909637119811973;0.033;0.031;1
"PF4";0.487563050470321;7.31310567087528e-05;0.001;0.001;1
"AC129778.2";0.487712619667758;0.000775171746299281;0.002;0.001;1
"CD14";0.487757778669283;0.000237272279066041;0.002;0.001;1
"AC137934.1";0.487823963900793;-0.0015054509404115;0.004;0.004;1
"C10orf11";0.487840187202681;-0.00183392816538989;0.011;0.01;1
"PGM5-AS1.1";0.487848103441224;0.00036848838929212;0.002;0.001;1
"IQSEC3";0.487848103441224;0.000203093109005906;0.002;0.001;1
"NEUROD1";0.487893269211396;0.00143981814195004;0.002;0.001;1
"SLC10A5";0.488028780057262;0.000501641600729682;0.002;0.001;1
"RP3-470B24.5";0.488119131899416;0.000224883454973783;0.002;0.001;1
"SLC8A1";0.488182790220736;-0.00192417561865866;0.018;0.016;1
"NPFFR2";0.488209492763029;0.000835325827204354;0.002;0.001;1
"MT3";0.488256506150814;-0.00228690977428196;0.002;0.003;1
"IRF5";0.488345050971555;9.26362900606067e-05;0.002;0.001;1
"RP11-793H13.10";0.488345050971555;1.44142596537264e-05;0.002;0.001;1
"DNMT3L";0.488349865194892;-0.000941040643400946;0.006;0.005;1
"CTD-2047H16.4";0.488352543323005;-0.00412577915951674;0.005;0.006;1
"CALCA";0.488452094279691;-0.00239646495015709;0.004;0.005;1
"AC074363.1";0.488571026412597;-0.00035704248143108;0.002;0.001;1
